,sell_price,rent_price,net_area,gross_area,effi_ratio,layout,orit,upd_dt,ttl_flt,prop_val,rpy_prd,inc_reqr,addr,latitude,longitude
3001,4.88,,448.0,586.0,76.0,,,2019-03-23,3472.0,4880000.0,30,27327.0, 1 TIN WU ROAD,22.4521749,114.0016309
3002,7.8,,592.0,707.0,84.0,3.0,,2019-05-18,1060.0,7800000.0,30,43678.0, 1 NAM WAN ROAD,22.4446987,114.1677178
3003,5.0,,448.0,586.0,76.0,,,2019-05-08,3472.0,5000000.0,30,27999.0, 1 TIN WU ROAD,22.4521749,114.0016309
3004,60.0,120000.0,4048.0,5628.0,72.0,5.0,,2019-05-17,44.0,60000000.0,30,279986.0, 8 KAM TSIN SOUTH ROAD,22.498327,114.1121335
3005,227.99,,1710.0,2137.0,80.0,2.0,South,2019-05-19,1122.0,227998000.0,30,1063936.0, 1 AUSTIN ROAD WEST,22.3031647,114.1602124
3006,5.0,,446.0,581.0,77.0,2.0,Southwest,2019-05-08,2864.0,5000000.0,30,27999.0, 3 TIN KWAI ROAD,22.4638201,114.0040795
3007,5.8,,498.0,656.0,76.0,,,2019-03-21,1892.0,5800000.0,30,32478.0, 2 TIN YAN ROAD,22.459156,114.0021269
3008,17.0,35000.0,1315.0,2032.0,65.0,,,2019-05-12,253.0,17000000.0,30,79329.0, 338 FAN KAM ROAD,22.4967478,114.122197
3009,5.7,,544.0,708.0,77.0,3.0,,2019-03-24,2264.0,5700000.0,30,31918.0, 9 TIN LUNG ROAD,22.4592912,114.0056372
3010,4.68,,446.0,581.0,77.0,,,2019-03-23,3968.0,4680000.0,30,26207.0, 2 TIN LUNG ROAD,22.45898455,114.005823857471
3011,5.0,,448.0,586.0,76.0,,Southwest,2019-05-08,3472.0,5000000.0,30,27999.0, 1 TIN WU ROAD,22.4521749,114.0016309
3012,4.4,,395.0,542.0,73.0,2.0,Northwest,2019-03-21,120.0,4400000.0,30,24639.0, 233 DEEP BAY ROAD,22.4544139,113.9731402
3013,5.5,,551.0,708.0,78.0,,,2019-05-18,1776.0,5500000.0,30,30798.0, 3 TIN WU ROAD,22.4521749,114.0016309
3014,160.0,230000.0,5529.0,7643.0,72.0,13.0,,2019-05-14,44.0,160000000.0,30,746628.0, 8 KAM TSIN SOUTH ROAD,22.498327,114.1121335
3015,5.7,,540.0,714.0,76.0,,,2019-05-07,2264.0,5700000.0,30,31918.0, 9 TIN LUNG ROAD,22.4592912,114.0056372
3016,5.98,,288.0,464.0,62.0,2.0,,2019-05-19,75.0,5980000.0,30,33486.0, 23-27 JAVA ROAD,22.2919756,114.1986144
3017,6.0,14000.0,381.0,516.0,74.0,2.0,,2019-05-19,1048.0,6000000.0,30,33598.0, 1 ON CHUN STREET,22.4286901,114.236631263896
3018,8.6,,680.0,895.0,76.0,3.0,,2019-05-10,2168.0,8600000.0,30,46664.0, 1 CASTLE PEAK ROAD CASTLE PEAK BAY,22.38352,113.9781041
3019,6.76,13800.0,680.0,902.0,75.0,3.0,Northwest,2019-05-18,1091.0,6760000.0,30,37854.0, 33 TIN KWAI ROAD,22.4638201,114.0040795
3020,13.0,27000.0,716.0,,,3.0,,2019-05-18,545.0,13000000.0,30,60664.0, 21 FO CHUN ROAD,22.4315234,114.203660360569
3021,8.19,,792.0,1136.0,70.0,3.0,,2019-05-19,1182.0,8200000.0,30,45918.0, 100 CASTLE PEAK ROAD TSING LUNG TAU,22.36562,114.0571428
3022,6.58,,540.0,727.0,74.0,2.0,Southeast,2019-05-09,1264.0,6580000.0,30,36846.0, 23 HANG FU STREET,22.381376899999996,113.9735195
3023,6.3,,510.0,676.0,75.0,2.0,Northeast,2019-05-19,734.0,6300000.0,30,35278.0, 600 CASTLE PEAK ROAD HUNG SHUI KIU,22.4366052,114.0018483
3024,23.8,38000.0,535.0,,,1.0,Southeast,2019-05-16,1096.0,23800000.0,30,111061.0, 200 QUEEN'S ROAD EAST,22.2751933,114.1721404
3025,5.4,,346.0,452.0,77.0,2.0,Northeast,2019-05-19,1240.0,5400000.0,30,30238.0," 2 TUEN HOP STREET, 2 TUEN LUNG STREET",,
3026,12.8,28000.0,1156.0,1386.0,83.0,,,2019-05-18,54.0,12800000.0,30,59730.0, 3 YU TAI ROAD,22.4939008,114.1316807
3027,6.48,,429.0,,,,,2019-05-19,1129.0,6480000.0,30,36286.0, 38 YUEN LONG ON NING ROAD,22.445954999999998,114.0225629
3028,4.75,,415.0,567.0,73.0,2.0,,2019-05-19,2800.0,4750000.0,30,26599.0, 201 WU CHUI ROAD,22.373290100000002,113.9653112
3029,8.8,,685.0,888.0,77.0,,Southwest,2019-05-15,2168.0,8800000.0,30,46664.0, 1 CASTLE PEAK ROAD CASTLE PEAK BAY,22.38352,113.9781041
3030,7.5,16000.0,490.0,653.0,75.0,2.0,Southeast,2019-05-18,1446.0,7500000.0,30,41998.0, 8 PAK LAI ROAD,22.3542201,114.0620042
3031,10.5,,472.0,603.0,78.0,1.0,South,2019-05-14,740.0,10500000.0,30,48998.0, 1 YAU CHEUNG ROAD,22.3088233,114.1664056
3032,6.68,,554.0,711.0,78.0,,,2019-05-18,2460.0,6680000.0,30,37406.0, 22 TSING CHIN STREET,22.34815065,114.101846279667
3033,4.68,,412.0,542.0,76.0,2.0,Southeast,2019-05-16,708.0,4680000.0,30,26207.0, 11 SHEK PAI TAU ROAD,22.400841600000003,113.9680185
3034,10.0,,765.0,985.0,78.0,,,2019-05-18,1606.0,10000000.0,30,46664.0, 9 SHA ON STREET,22.4274922,114.2424058
3035,25.0,56000.0,1124.0,1260.0,89.0,3.0,,2019-05-19,925.0,25000000.0,30,116661.0, 15-43 BRAEMAR HILL ROAD,22.283115300000002,114.1989649
3036,10.5,18000.0,543.0,,,,,2019-05-14,1128.0,10500000.0,30,48998.0, 9 LONG YAT ROAD,22.4461747,114.0361918
3037,11.0,,461.0,614.0,75.0,1.0,,2019-05-16,237.0,11000000.0,30,51331.0, 1 WAN CHAI ROAD,22.2783726,114.1806846
3038,4.7,,363.0,479.0,76.0,2.0,Northwest,2019-05-15,708.0,4700000.0,30,26319.0, 11 SHEK PAI TAU ROAD,22.400841600000003,113.9680185
3039,28.5,52000.0,990.0,1326.0,75.0,3.0,Southwest,2019-05-19,604.0,28500000.0,30,132993.0, 1 BEACON HILL ROAD,43.7536876,-79.5872671
3040,7.6,17000.0,516.0,689.0,75.0,2.0,Southwest,2019-04-18,1536.0,7600000.0,30,42558.0, 8 TUNG CHUNG WATERFRONT ROAD,22.292575699999997,113.9395915
3041,5.8,,503.0,658.0,76.0,,,2019-05-09,1068.0,5800000.0,30,32478.0, 2 TIN YAN ROAD,22.459156,114.0021269
3042,6.0,,633.0,807.0,78.0,,,2019-04-01,1536.0,6000000.0,30,33598.0, 8 TIN SHUI ROAD,22.45833485,113.998702060825
3043,22.0,,748.0,998.0,75.0,3.0,Northeast,2019-05-19,2126.0,22000000.0,30,102661.0, 1 AUSTIN ROAD WEST,22.3031647,114.1602124
3044,5.0,,645.0,870.0,74.0,3.0,Southeast,2019-05-18,800.0,5000000.0,30,27999.0, 8 FAI MING ROAD,22.4818945,114.13738626206
3045,4.98,,374.0,514.0,73.0,2.0,,2019-05-10,108.0,4980000.0,30,27887.0, 6-16 TUNG CHEONG STREET,22.448388199999997,114.1695811
3046,5.68,,636.0,824.0,77.0,3.0,Southeast,2019-05-18,3472.0,5680000.0,30,31806.0, 1 TIN WU ROAD,22.4521749,114.0016309
3047,580.0,530000.0,3581.0,4650.0,77.0,4.0,North,2019-05-10,22.0,580000000.0,30,2706528.0, 8 SEVERN ROAD,22.269707999999998,114.1584817
3048,5.65,,633.0,807.0,78.0,4.0,East,2019-05-08,1536.0,5650000.0,30,31638.0, 8 TIN SHUI ROAD,22.45833485,113.998702060825
3049,5.8,,502.0,654.0,77.0,,,2019-03-13,1068.0,5800000.0,30,32478.0, 2 TIN YAN ROAD,22.459156,114.0021269
3050,5.71,,493.0,658.0,75.0,,,2019-05-07,1892.0,5710000.0,30,31974.0, 2 TIN YAN ROAD,22.459156,114.0021269
3051,5.0,,446.0,581.0,77.0,2.0,Northeast,2019-05-07,3968.0,5000000.0,30,27999.0, 2 TIN LUNG ROAD,22.45898455,114.005823857471
3052,8.27,23800.0,388.0,500.0,78.0,2.0,,2019-05-10,171.0,8280000.0,30,46366.0,,22.2793278,
3053,5.0,,441.0,578.0,76.0,2.0,Northwest,2019-03-28,2264.0,5000000.0,30,27999.0, 9 TIN LUNG ROAD,22.4592912,114.0056372
3054,5.2,,606.0,830.0,73.0,,Northeast,2019-05-18,1216.0,5200000.0,30,29119.0, TIN SHUI ROAD,22.459932000000002,113.9974677
3055,7.68,,842.0,1109.0,76.0,,Southeast,2019-05-18,1091.0,7680000.0,30,43006.0, 33 TIN KWAI ROAD,22.4638201,114.0040795
3056,5.4,,547.0,704.0,78.0,3.0,Northeast,2019-05-18,3968.0,5400000.0,30,30238.0, 2 TIN LUNG ROAD,22.45898455,114.005823857471
3057,5.5,,502.0,666.0,75.0,2.0,Southeast,2019-03-13,1892.0,5500000.0,30,30798.0, 2 TIN YAN ROAD,22.459156,114.0021269
3058,6.35,,494.0,648.0,76.0,,,2019-03-13,1892.0,6350000.0,30,35558.0, 2 TIN YAN ROAD,22.459156,114.0021269
3059,22.0,45000.0,1018.0,,,,,2019-05-18,1092.0,22000000.0,30,102661.0, 8 WU KAI SHA ROAD,22.4294801,114.2427769
3060,75.0,130000.0,1594.0,2075.0,77.0,4.0,West,2019-05-11,103.0,75000000.0,30,349982.0, 81 BROADCAST DRIVE,22.3400292,114.1826597
3061,6.3,14000.0,442.0,607.0,73.0,2.0,,2019-05-14,2580.0,6300000.0,30,35278.0, 11 SHAP PAT HEUNG ROAD,22.437359899999997,114.0254431
3062,9.0,,722.0,910.0,79.0,3.0,,2019-05-09,1462.0,9000000.0,30,46664.0, 8-11 MA WO ROAD,22.4427737,114.1607902
3063,6.5,,674.0,892.0,76.0,,,2019-05-19,119.0,6500000.0,30,36398.0, 50 TAN KWAI TSUEN ROAD,22.4330013,113.9968051
3064,17.5,,567.0,,,,,2019-05-19,545.0,17500000.0,30,81662.0, 2 MUK NING STREET,22.32945625,114.201068500084
3065,22.0,55000.0,1575.0,2020.0,78.0,,,2019-05-17,2569.0,22000000.0,30,102661.0, 8 PAK LAI ROAD,22.3542201,114.0620042
3066,33.0,46799.0,658.0,,,2.0,Southeast,2019-05-18,825.0,33000000.0,30,153992.0, 1 AUSTIN ROAD WEST,22.3031647,114.1602124
3067,6.6,,578.0,715.0,81.0,3.0,,2019-05-14,5636.0,6600000.0,30,36958.0," PHASE AÃ¯Â¼Å¡1-7 YI HONG STREET, PHASE B,CÃ¯Â¼Å¡2-12 YI HONG STREET, PHASE DÃ¯Â¼Å¡2-12 YI LOK STREET, PHASE EÃ¯Â¼Å¡1-9 YI LOK STREET",,
3068,5.4,12000.0,440.0,598.0,74.0,2.0,,2019-04-15,2580.0,5400000.0,30,30238.0, 11 SHAP PAT HEUNG ROAD,22.437359899999997,114.0254431
3069,4.5,,365.0,552.0,66.0,2.0,,2019-05-18,2830.0,4500000.0,30,25199.0, 100 CASTLE PEAK ROAD TSING LUNG TAU,22.36562,114.0571428
3070,3.18,,244.0,,,,,2019-05-19,170.0,3180000.0,30,17807.0, 65-89 TAN KWAI TSUEN ROAD,22.4330013,113.9968051
3071,6.28,,327.0,395.0,83.0,1.0,Southeast,2019-05-15,10642.0,6280000.0,30,35166.0,,22.2793278,
3072,6.0,,443.0,603.0,73.0,2.0,,2019-04-17,2580.0,6000000.0,30,33598.0, 11 SHAP PAT HEUNG ROAD,22.437359899999997,114.0254431
3073,70.0,140000.0,2908.0,3230.0,90.0,6.0,East,2019-05-20,,70000000.0,30,326650.0,,22.2793278,
3074,17.8,35000.0,1109.0,1281.0,87.0,3.0,,2019-05-16,816.0,17800000.0,30,83062.0, 3 LIU TO ROAD,22.3575243,114.0963262
3075,8.1,18000.0,734.0,984.0,75.0,3.0,Northeast,2019-05-18,1552.0,8100000.0,30,45358.0, 2 KIN TUNG ROAD,22.293035500000002,113.9494805
3076,14.0,,914.0,1218.0,75.0,3.0,South,2019-05-18,,14000000.0,30,65330.0, 101 BROADWAY,22.335497399999998,114.1419136
3077,36.0,50000.0,1544.0,2211.0,70.0,,,2019-05-16,337.0,36000000.0,30,167991.0, 18 PO YIP STREET,22.4478326,114.029746
3078,228.0,,1473.0,2037.0,72.0,4.0,,2019-05-10,94.0,228000000.0,30,1063945.0, 22 JOHNSTON ROAD,22.2769,114.1703891
3079,35.0,60000.0,1660.0,2175.0,76.0,4.0,,2019-05-16,482.0,35000000.0,30,163325.0, 5 FO CHUN ROAD,22.4317126,114.2033784
3080,34.85,55000.0,1229.0,,,,,2019-05-19,545.0,34850000.0,30,162625.0, 21 FO CHUN ROAD,22.4315234,114.203660360569
3081,6.5,,635.0,820.0,77.0,3.0,,2019-05-15,3968.0,6500000.0,30,36398.0, 2 TIN LUNG ROAD,22.45898455,114.005823857471
3082,11.0,,554.0,650.0,85.0,2.0,,2019-05-14,48.0,11000000.0,30,51331.0,,22.2793278,
3083,9.0,,597.0,797.0,75.0,,,2019-05-18,1892.0,9000000.0,30,46664.0, 2 TIN YAN ROAD,22.459156,114.0021269
3084,8.19,,670.0,893.0,75.0,2.0,Northeast,2019-05-20,,8200000.0,30,45918.0, 100 BROADWAY,22.33466135,114.141477002489
3085,7.5,,394.0,517.0,76.0,2.0,,2019-05-16,40.0,7500000.0,30,41998.0, 9-15 PO TUCK STREET,22.28469215,114.136232657628
3086,15.0,42000.0,1347.0,1560.0,86.0,,Southeast,2019-05-10,8182.0,15000000.0,30,69996.0,,22.2793278,
3087,3.2,,212.0,284.0,75.0,,,2019-05-07,756.0,3200000.0,30,17919.0, 1111 TIN TSZ ROAD,22.4598875,114.0085597
3088,5.88,,544.0,709.0,77.0,3.0,,2019-05-08,3968.0,5880000.0,30,32926.0, 2 TIN LUNG ROAD,22.45898455,114.005823857471
3089,6.15,,476.0,610.0,78.0,,East,2019-05-16,2168.0,6150000.0,30,34438.0, 1 CASTLE PEAK ROAD CASTLE PEAK BAY,22.38352,113.9781041
3090,14.5,,834.0,1000.0,83.0,4.0,,2019-05-15,370.0,14500000.0,30,67663.0," 298 HENNESSY ROAD, 6 HEARD STREET, 188 WAN CHAI ROAD",,
3091,7.8,,484.0,578.0,84.0,2.0,,2019-05-08,1060.0,7800000.0,30,43678.0, 1 NAM WAN ROAD,22.4446987,114.1677178
3092,8.0,19000.0,389.0,469.0,83.0,2.0,East,2019-05-19,2160.0,8000000.0,30,44798.0, 9 SHUNG KING STREET,22.302875,114.1888061
3093,4.9,,356.0,470.0,76.0,2.0,South,2019-05-19,1968.0,4900000.0,30,27439.0," 1 TUEN SHING STREET, 1 TUEN SHUN STREET, 2 TUEN YAN STREET, 3 TUEN LUNG STREET",,
3094,8.19,22000.0,792.0,1136.0,70.0,,,2019-05-18,1182.0,8200000.0,30,45918.0, 100 CASTLE PEAK ROAD TSING LUNG TAU,22.36562,114.0571428
3095,9.0,20800.0,302.0,,,,,2019-05-14,106.0,9000000.0,30,46664.0, 100 HILL ROAD,22.2863186,114.1353325
3096,6.2,,395.0,569.0,69.0,,,2019-04-28,57.0,6200000.0,30,34718.0, 11 HONG NING ROAD,22.3224794,114.2255764
3097,3.4,8000.0,269.0,363.0,74.0,2.0,Southwest,2019-05-13,224.0,3400000.0,30,19039.0, 3 TSING HO SQUARE,22.3883577,113.9796978
3098,8.8,,727.0,978.0,74.0,3.0,Southwest,2019-05-16,1264.0,8800000.0,30,46664.0, 23 HANG FU STREET,22.381376899999996,113.9735195
3099,8.27,,628.0,829.0,76.0,3.0,Southwest,2019-05-18,2569.0,8280000.0,30,46366.0, 8 PAK LAI ROAD,22.3542201,114.0620042
3100,38.0,58000.0,1758.0,2100.0,84.0,4.0,South,2019-05-11,20.0,38000000.0,30,177324.0,,22.2793278,
3101,135.0,,3189.0,3700.0,86.0,4.0,East,2019-05-16,70.0,135000000.0,30,629968.0, 2a-2f Wong Nai Chung Gap Road,22.263243399999997,114.1856165
3102,8.6,,631.0,812.0,78.0,3.0,South,2019-05-15,1272.0,8600000.0,30,46664.0, 268 WU CHUI ROAD,22.373290100000002,113.9653112
3103,4.5,10000.0,401.0,515.0,78.0,2.0,Southeast,2019-05-16,4200.0,4500000.0,30,25199.0, 3 SIU HING LANE,22.3849562,113.976056362263
3104,6.48,,490.0,653.0,75.0,2.0,East,2019-05-19,1446.0,6480000.0,30,36286.0, 8 PAK LAI ROAD,22.3542201,114.0620042
3105,4.28,,324.0,413.0,78.0,2.0,,2019-04-01,4516.0,4280000.0,30,23967.0, 86-105 TSUEN KING CIRCUIT,22.376395600000002,114.1105567
3106,5.09,,301.0,,,,,2019-05-19,1620.0,5100000.0,30,28559.0, 68 KUNG UM ROAD,22.4388815,114.0257915
3107,28.0,,1132.0,1450.0,78.0,3.0,,2019-05-18,87.0,28000000.0,30,130660.0, 6 TAI HANG DRIVE,22.273377399999998,114.193167088619
3108,32.0,,985.0,1306.0,75.0,4.0,,2019-05-17,184.0,32000000.0,30,149326.0, 180 JAVA ROAD,22.2919756,114.1986144
3109,38.79,80000.0,1702.0,2325.0,73.0,3.0,,2019-05-13,11.0,38800000.0,30,181057.0,,22.2793278,
3110,6.2,,399.0,,,,,2019-05-19,28.0,6200000.0,30,34718.0,,22.2793278,
3111,15.0,,1048.0,1345.0,78.0,3.0,,2019-05-18,606.0,15000000.0,30,69996.0, 8 PAK LAI ROAD,22.3542201,114.0620042
3112,15.0,,943.0,1205.0,78.0,,,2019-05-19,3345.0,15000000.0,30,69996.0, 33 CASTLE PEAK ROAD SHAM TSENG,22.3666646,114.0602809
3113,28.0,,935.0,1103.0,85.0,2.0,Northeast,2019-05-13,204.0,28000000.0,30,130660.0, 10-12 FUNG FAI TERRACE,22.26784,114.183251
3114,5.09,,415.0,561.0,74.0,2.0,,2019-05-12,2460.0,5100000.0,30,28559.0, 22 TSING CHIN STREET,22.34815065,114.101846279667
3115,20.0,,784.0,1013.0,77.0,3.0,Southwest,2019-05-19,715.0,20000000.0,30,93329.0, 8 AP LEI CHAU PRAYA ROAD,22.2406649,114.1598579
3116,4.28,,284.0,378.0,75.0,2.0,,2019-05-12,71.0,4280000.0,30,23967.0, 2 SHUI CHE KWUN STREET,22.44556065,114.031168212708
3117,5.58,,455.0,547.0,83.0,,,2019-05-10,3500.0,5580000.0,30,31246.0, 55-65 LUNG MUN ROAD,22.374404100000003,113.9562702
3118,9.5,25000.0,675.0,868.0,78.0,,,2019-05-19,1606.0,9500000.0,30,46664.0, 9 SHA ON STREET,22.4274922,114.2424058
3119,9.38,,671.0,894.0,75.0,2.0,Northwest,2019-05-16,,9380000.0,30,46664.0, 100 BROADWAY,22.33466135,114.141477002489
3120,21.8,,817.0,935.0,87.0,3.0,North,2019-05-19,240.0,21800000.0,30,101728.0, 128-130 KENNEDY ROAD,22.276496899999998,114.1576045
3121,6.3,,555.0,726.0,76.0,2.0,,2019-01-28,606.0,6300000.0,30,35278.0, 8 PAK LAI ROAD,22.3542201,114.0620042
3122,34.5,57800.0,2012.0,3593.0,56.0,3.0,,2019-05-19,106.0,34500000.0,30,160992.0, 1 LO PING ROAD,22.4662693,114.1934059
3123,40.0,55000.0,1073.0,1380.0,78.0,4.0,West,2019-05-18,650.0,40000000.0,30,186657.0, 10 HOI FAI ROAD,22.3217806,114.1576887
3124,11.2,,674.0,1117.0,60.0,,,2019-05-19,2260.0,11200000.0,30,52264.0, 2-18 LOK KING STREET,22.396527300000002,114.1995083
3125,4.84,,266.0,417.0,64.0,1.0,South,2019-05-19,1200.0,4850000.0,30,27159.0, 5-7 CHUI TIN STREET,22.3716372,114.1824227
3126,22.0,45000.0,1595.0,2528.0,63.0,6.0,,2019-05-15,26.0,22000000.0,30,102661.0, 1 NGAU TAM MEI ROAD,22.4771591,114.0656984
3127,11.58,,748.0,937.0,80.0,3.0,North,2019-05-12,8072.0,11580000.0,30,54037.0," 2-16 EAST LAGUNA STREET, 1-39 LAGUNA STREET, 2-6 LAGUNA STREET, 3-11 SOUTH LAGUNA STREET, 2-4 SOUTH LAGUNA STREET",,
3128,50.0,,,,,3.0,Southeast,2019-05-19,2126.0,50000000.0,30,233321.0, 1 AUSTIN ROAD WEST,22.3031647,114.1602124
3129,8.4,,603.0,800.0,75.0,,,2019-05-05,48.0,8400000.0,30,46664.0,,22.2793278,
3130,8.6,,643.0,820.0,78.0,,,2019-05-13,1272.0,8600000.0,30,46664.0, 268 WU CHUI ROAD,22.373290100000002,113.9653112
3131,7.5,,593.0,765.0,78.0,3.0,Southwest,2019-05-19,330.0,7500000.0,30,41998.0, 1 TOWN PARK ROAD SOUTH,22.43978,114.0178567
3132,4.8,,389.0,572.0,68.0,2.0,Southeast,2019-04-13,1728.0,4800000.0,30,26879.0, 1 TUEN ON LANE,22.410331,113.981036601545
3133,6.3,,338.0,465.0,73.0,2.0,,2019-05-17,4760.0,6300000.0,30,35278.0, 18 ON LUK STREET,22.4234819,114.2331845
3134,9.5,,716.0,950.0,75.0,,,2019-04-20,344.0,9500000.0,30,46664.0, 520 CASTLE PEAK ROAD TSUEN WAN,22.370255899999997,114.1224821
3135,5.3,,510.0,673.0,76.0,,,2019-05-15,1068.0,5300000.0,30,29678.0, 2 TIN YAN ROAD,22.459156,114.0021269
3136,5.0,,427.0,,,,,2019-05-18,143.0,5000000.0,30,27999.0,,22.2793278,
3137,23.8,,677.0,920.0,74.0,3.0,Southeast,2019-05-12,262.0,23801000.0,30,111066.0, 8 MINDEN AVENUE,22.2968175,114.1746278
3138,4.38,,335.0,437.0,77.0,2.0,Northeast,2019-05-11,1968.0,4380000.0,30,24527.0," 1 TUEN SHING STREET, 1 TUEN SHUN STREET, 2 TUEN YAN STREET, 3 TUEN LUNG STREET",,
3139,20.0,,889.0,1100.0,81.0,4.0,South,2019-05-13,9812.0,20000000.0,30,93329.0, 18A SOUTH HORIZON DRIVE,22.243262899999998,114.148493229945
3140,12.0,,596.0,771.0,77.0,2.0,Southwest,2019-05-11,715.0,12000000.0,30,55997.0, 8 AP LEI CHAU PRAYA ROAD,22.2406649,114.1598579
3141,42.0,,2490.0,3381.0,74.0,,,2019-05-12,13.0,42000000.0,30,195990.0, 138 HANG TAU ROAD,22.498644,114.103391
3142,19.0,,790.0,1066.0,74.0,3.0,Northeast,2019-05-19,1829.0,19000000.0,30,88662.0, 8 HOI FAI ROAD,22.3217806,114.1576887
3143,37.0,,1132.0,1410.0,80.0,3.0,East,2019-05-19,1818.0,37000000.0,30,172658.0," 21-29,33-37 GRANDEUR ROAD, 6,26-28,32-34 GRANDEUR ROAD, 1-3,7-21 PARC OASIS ROAD, 35-51 TAT CHEE AVENUE",,
3144,188.0,230000.0,2888.0,3347.0,86.0,4.0,Northeast,2019-05-16,240.0,188000000.0,30,877288.0, 55 GARDEN ROAD,22.2751539,114.156611294609
3145,17.0,32000.0,1367.0,2021.0,68.0,3.0,South,2019-05-10,980.0,17000000.0,30,79329.0, WO SHANG WAI,22.3078898,114.2261665
3146,9.0,,744.0,978.0,76.0,,,2019-04-22,424.0,9000000.0,30,46664.0, 99 TAI TONG ROAD,22.4435562,114.0287774
3147,15.0,,1108.0,1282.0,86.0,,,2019-05-12,8182.0,15000000.0,30,69996.0,,22.2793278,
3148,22.88,,1315.0,2032.0,65.0,4.0,South,2019-04-27,253.0,22880000.0,30,106768.0, 338 FAN KAM ROAD,22.4967478,114.122197
3149,4.5,14500.0,173.0,,,,,2019-05-14,88.0,4500000.0,30,25199.0, 62 SHANGHAI STREET,22.304538,114.16926987544
3150,4.98,13000.0,339.0,449.0,76.0,,,2019-05-06,2569.0,4980000.0,30,27887.0, 8 PAK LAI ROAD,22.3542201,114.0620042
3151,4.59,,396.0,456.0,87.0,2.0,Southeast,2019-05-19,1520.0,4600000.0,30,25759.0, 2 KING FUNG PATH,22.4028579,113.9790747
3152,15.0,,713.0,872.0,82.0,3.0,South,2019-05-19,200.0,15000000.0,30,69996.0, 46 CLOUD VIEW ROAD,22.2855544,114.1952046
3153,128.0,,3071.0,3856.0,80.0,,Southeast,2019-05-13,1115.0,128000000.0,30,597303.0, 1 PO LUN STREET,22.3357707,114.1427312
3154,13.5,27000.0,710.0,750.0,95.0,3.0,,2019-04-30,3500.0,13500000.0,30,62997.0, 55-65 LUNG MUN ROAD,22.374404100000003,113.9562702
3155,4.55,9500.0,363.0,479.0,76.0,,Southeast,2019-05-12,708.0,4550000.0,30,25479.0, 11 SHEK PAI TAU ROAD,22.400841600000003,113.9680185
3156,8.55,,653.0,805.0,81.0,3.0,West,2019-05-17,3360.0,8550000.0,30,46664.0, 398 CASTLE PEAK ROAD TSUEN WAN,22.374303100000002,114.1143807
3157,6.08,,428.0,,,,,2019-04-28,1129.0,6080000.0,30,34046.0, 38 YUEN LONG ON NING ROAD,22.445954999999998,114.0225629
3158,5.0,10500.0,336.0,453.0,74.0,1.0,Northeast,2019-05-11,119.0,5000000.0,30,27999.0, 50 TAN KWAI TSUEN ROAD,22.4330013,113.9968051
3159,6.0,,587.0,753.0,78.0,3.0,Northwest,2019-05-13,2687.0,6000000.0,30,33598.0, 11 TSUN WEN ROAD,22.3944745,113.9713633
3160,8.0,24000.0,548.0,650.0,84.0,2.0,,2019-05-15,77.0,8000000.0,30,44798.0, 114-126 WHARF ROAD,22.292315600000002,114.1979272
3161,4.9,,266.0,379.0,70.0,2.0,,2019-03-24,304.0,4900000.0,30,27439.0, 9 FUNG YAU STREET EAST,22.44293925,114.034897540953
3162,51.0,,1270.0,1619.0,78.0,3.0,Southeast,2019-04-25,411.0,51000000.0,30,237988.0, 9 WELFARE ROAD,22.2461484,114.1649044
3163,18.0,,1372.0,2028.0,68.0,,South,2019-05-10,980.0,18000000.0,30,83996.0, WO SHANG WAI,22.3078898,114.2261665
3164,13.0,,1090.0,1495.0,73.0,,,2019-05-19,63.0,13000000.0,30,60664.0, 93 SAN TAM ROAD,22.452999600000002,114.0509114
3165,4.98,11000.0,442.0,576.0,77.0,2.0,Southwest,2019-04-15,2864.0,4980000.0,30,27887.0, 3 TIN KWAI ROAD,22.4638201,114.0040795
3166,4.3,13000.0,415.0,546.0,76.0,2.0,Northeast,2019-05-05,708.0,4300000.0,30,24079.0, 11 SHEK PAI TAU ROAD,22.400841600000003,113.9680185
3167,3.44,,588.0,707.0,83.0,3.0,,2019-05-01,1680.0,3440000.0,30,19263.0, 1 LUEN CHIT STREET,22.5018589,114.141908
3168,9.9,21000.0,684.0,903.0,76.0,3.0,Southeast,2019-05-19,1959.0,9900000.0,30,46664.0, 8 PUNG LOI ROAD,22.3065322,114.2670898
3169,13.0,,987.0,,,3.0,,2019-05-16,1620.0,13000000.0,30,60664.0, 68 KUNG UM ROAD,22.4388815,114.0257915
3170,22.0,32000.0,1011.0,,,,,2019-05-17,973.0,22000000.0,30,102661.0, 33 LAI PING ROAD,22.411178699999997,114.2095081
3171,6.87,,474.0,,,,,2019-05-08,911.0,6870000.0,30,38470.0, 83 TUEN MUN HEUNG SZE WUI ROAD,22.3958081,113.974076675649
3172,7.5,,494.0,562.0,88.0,2.0,,2019-05-17,4992.0,7500000.0,30,41998.0, 33 WAI YIP STREET,22.303843899999997,114.2266363
3173,5.5,,394.0,,,,,2019-05-07,523.0,5500000.0,30,30798.0, 11 TAK YIP STREET,22.4514579,114.0308011
3174,16.0,27000.0,815.0,,,,Northeast,2019-05-08,911.0,16000000.0,30,74663.0, 83 TUEN MUN HEUNG SZE WUI ROAD,22.3958081,113.974076675649
3175,6.2,,575.0,830.0,69.0,3.0,,2019-05-01,1728.0,6200000.0,30,34718.0, 1 TUEN ON LANE,22.410331,113.981036601545
